year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,dui,felony,misdemeanor,dui_rate,felony_rate,misdemeanor_rate
1999,37,73.0,Henry,14,Central,Mostly Rural,50.3,51004,,369.0,1071.0,,723.5,2099.8
1999,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31389,,63.0,711.0,,200.7,2265.1
1999,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60026,,602.0,916.0,,1002.9,1526.0
1999,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10256,,42.0,192.0,,409.5,1872.1
1999,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39981,,491.0,673.0,,1228.1,1683.3
1999,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21659,,223.0,632.0,,1029.6,2918.0
1999,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22242,,113.0,377.0,,508.0,1695.0
1999,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12778,,126.0,165.0,,986.1,1291.3
1999,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,396371,,3424.0,8336.0,,863.8,2103.1
1999,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,103675,,797.0,2554.0,,768.7,2463.5
1999,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,52845,,430.0,1147.0,,813.7,2170.5
1999,48,95.0,Knox,9,Central,Mostly Urban,24.3,55987,,594.0,1150.0,,1061.0,2054.0
1999,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,633094,,4318.0,9036.0,,682.0,1427.3
1999,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111600,,511.0,2341.0,,457.9,2097.7
1999,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15546,,131.0,311.0,,842.7,2000.5
1999,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36080,,263.0,1007.0,,728.9,2791.0
1999,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39786,,167.0,1065.0,,419.7,2676.8
1999,54,107.0,Logan,11,Central,Mostly Urban,39.9,31264,,354.0,660.0,,1132.3,2111.1
1999,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33168,,180.0,814.0,,542.7,2454.2
1999,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,255448,,1805.0,4774.0,,706.6,1868.9
1999,57,113.0,McLean,11,Central,Mostly Urban,16.5,149135,,1491.0,3040.0,,999.8,2038.4
1999,58,115.0,Macon,6,Central,Mostly Urban,15.3,115142,,1852.0,1874.0,,1608.4,1627.6
1999,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49005,,294.0,779.0,,599.9,1589.6
1999,60,119.0,Madison,3,Southern,Mostly Urban,13.3,258739,,2967.0,9863.0,,1146.7,3811.9
1999,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41647,,311.0,852.0,,746.8,2045.8
1999,62,123.0,Marshall,10,Central,Completely Rural,100.0,13182,,53.0,242.0,,402.1,1835.8
1999,63,125.0,Mason,8,Central,Mostly Rural,77.5,16082,,121.0,289.0,,752.4,1797.0
1999,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15258,,122.0,316.0,,799.6,2071.0
1999,65,129.0,Menard,8,Central,Mostly Rural,75.7,12390,,10.0,115.0,,80.7,928.2
1999,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16948,,83.0,253.0,,489.7,1492.8
1999,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,27247,,105.0,330.0,,385.4,1211.1
1999,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30748,,141.0,765.0,,458.6,2488.0
1999,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36546,,155.0,842.0,,424.1,2303.9
1999,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14198,,86.0,179.0,,605.7,1260.7
1999,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,50751,,291.0,948.0,,573.4,1867.9
1999,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184042,,1233.0,3919.0,,670.0,2129.4
1999,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23223,,179.0,284.0,,770.8,1222.9
1999,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16388,,61.0,209.0,,372.2,1275.3
1999,75,149.0,Pike,8,Central,Mostly Rural,72.3,17490,,98.0,265.0,,560.3,1515.2
1999,76,151.0,Pope,1,Southern,Completely Rural,100.0,4366,,50.0,123.0,,1145.2,2817.2
1999,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7406,,112.0,173.0,,1512.3,2335.9
1999,78,155.0,Putnam,10,Central,Completely Rural,100.0,6080,,16.0,159.0,,263.2,2615.1
1999,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33899,,267.0,639.0,,787.6,1885.0
1999,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16212,,119.0,256.0,,734.0,1579.1
1999,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,149961,,1096.0,2696.0,,730.9,1797.8
1999,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,256201,,1558.0,9430.0,,608.1,3680.7
1999,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26878,,313.0,398.0,,1164.5,1480.8
1999,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,188957,,1282.0,3324.0,,678.5,1759.1
1999,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7248,,47.0,183.0,,648.5,2524.8
1999,86,171.0,Scott,7,Central,Completely Rural,100.0,5515,,26.0,97.0,,471.4,1758.8
1999,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22973,,120.0,315.0,,522.4,1371.2
1999,88,175.0,Stark,10,Central,Completely Rural,100.0,6368,,8.0,117.0,,125.6,1837.3
1999,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49194,,485.0,1756.0,,985.9,3569.5
1999,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128540,,771.0,1870.0,,599.8,1454.8
1999,91,181.0,Union,1,Southern,Mostly Rural,65.9,18353,,205.0,418.0,,1117.0,2277.6
1999,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,84276,,569.0,1113.0,,675.2,1320.7
1999,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12969,,118.0,274.0,,909.9,2112.7
1999,94,187.0,Warren,9,Central,Mostly Urban,45.5,18870,,158.0,495.0,,837.3,2623.2
1999,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15143,,124.0,313.0,,818.9,2067.0
1999,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17203,,177.0,236.0,,1028.9,1371.9
1999,97,193.0,White,2,Southern,Mostly Rural,62.0,15403,,136.0,366.0,,882.9,2376.2
1999,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60658,,433.0,935.0,,713.8,1541.4
1999,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,486207,,1792.0,4381.0,,368.6,901.1
1999,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61476,,442.0,1135.0,,719.0,1846.2
1999,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,276752,,3573.0,11972.0,,1291.0,4325.9
1999,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35449,,211.0,501.0,,595.2,1413.3
2000,1,1.0,Adams,8,Central,Mostly Urban,32.6,68220,,433.0,683.0,,634.7,1001.2
2000,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9584,,112.0,142.0,,1168.6,1481.6
2000,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17650,,79.0,263.0,,447.6,1490.1
2000,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,42053,,254.0,862.0,,604.0,2049.8
2000,5,9.0,Brown,8,Central,Mostly Urban,41.1,6963,,25.0,140.0,,359.0,2010.6
2000,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35473,,61.0,819.0,,172.0,2308.8
2000,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5090,,43.0,99.0,,844.8,1945.0
2000,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16626,,94.0,416.0,,565.4,2502.1
2000,9,17.0,Cass,8,Central,Mostly Rural,52.1,13680,,126.0,387.0,,921.1,2828.9
2000,10,19.0,Champaign,6,Central,Mostly Urban,12.7,179931,,2301.0,1913.0,,1278.8,1063.2
2000,11,21.0,Christian,4,Central,Mostly Urban,43.5,35354,,228.0,572.0,,644.9,1617.9
2000,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16993,,65.0,348.0,,382.5,2047.9
2000,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14410,,71.0,179.0,,492.7,1242.2
2000,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35536,,170.0,463.0,,478.4,1302.9
2000,15,29.0,Coles,5,Central,Mostly Urban,24.3,53078,,732.0,1549.0,,1379.1,2918.3
2000,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5376861,,38425.0,274124.0,,714.6,5098.2
2000,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20398,,191.0,477.0,,936.4,2338.5
2000,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11256,,116.0,201.0,,1030.6,1785.7
2000,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,89334,,760.0,1924.0,,850.7,2153.7
2000,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16790,,158.0,404.0,,941.0,2406.2
2000,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19925,,98.0,221.0,,491.8,1109.2
2000,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,906576,,3247.0,9895.0,,358.2,1091.5
2000,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19657,,183.0,502.0,,931.0,2553.8
2000,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6967,,73.0,146.0,,1047.8,2095.6
2000,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34260,,240.0,740.0,,700.5,2160.0
2000,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21792,,164.0,418.0,,752.6,1918.1
2000,27,53.0,Ford,11,Central,Mostly Urban,41.8,14209,,100.0,207.0,,703.8,1456.8
2000,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39016,,260.0,452.0,,666.4,1158.5
2000,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38240,,252.0,1059.0,,659.0,2769.4
2000,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6427,,76.0,92.0,,1182.5,1431.5
2000,31,61.0,Greene,7,Central,Mostly Rural,70.8,14746,,84.0,164.0,,569.6,1112.2
2000,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,37678,,145.0,1367.0,,384.8,3628.1
2000,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8604,,46.0,86.0,,534.6,999.5
2000,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20089,,116.0,317.0,,577.4,1578.0
2000,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4787,,25.0,77.0,,522.2,1608.5
2000,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8209,,60.0,310.0,,730.9,3776.3
2000,37,73.0,Henry,14,Central,Mostly Rural,50.3,51049,,330.0,948.0,,646.4,1857.0
2000,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31320,,96.0,608.0,,306.5,1941.3
2000,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59612,,599.0,898.0,,1004.8,1506.4
2000,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10070,,80.0,160.0,,794.4,1588.9
2000,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40053,,471.0,475.0,,1175.9,1185.9
2000,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21655,,244.0,752.0,,1126.8,3472.6
2000,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22276,,94.0,474.0,,422.0,2127.9
2000,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12920,,110.0,191.0,,851.4,1478.3
2000,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,407511,,3259.0,8127.0,,799.7,1994.3
2000,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,103879,,651.0,2708.0,,626.7,2606.9
2000,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,55217,,381.0,1240.0,,690.0,2245.7
2000,48,95.0,Knox,9,Central,Mostly Urban,24.3,55754,,577.0,1235.0,,1034.9,2215.1
2000,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,648116,,4218.0,9361.0,,650.8,1444.3
2000,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111516,,513.0,2297.0,,460.0,2059.8
2000,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15390,,147.0,390.0,,955.2,2534.1
2000,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36053,,222.0,976.0,,615.8,2707.1
2000,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39651,,329.0,1004.0,,829.7,2532.1
2000,54,107.0,Logan,11,Central,Mostly Urban,39.9,31149,,294.0,815.0,,943.9,2616.5
2000,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32855,,185.0,645.0,,563.1,1963.2
2000,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,261887,,2651.0,4132.0,,1012.3,1577.8
2000,57,113.0,McLean,11,Central,Mostly Urban,16.5,150897,,1551.0,2821.0,,1027.9,1869.5
2000,58,115.0,Macon,6,Central,Mostly Urban,15.3,114476,,1888.0,1672.0,,1649.3,1460.6
2000,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48989,,257.0,899.0,,524.6,1835.1
2000,60,119.0,Madison,3,Southern,Mostly Urban,13.3,259120,,3145.0,10717.0,,1213.7,4135.9
2000,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41687,,319.0,778.0,,765.2,1866.3
2000,62,123.0,Marshall,10,Central,Completely Rural,100.0,13138,,37.0,170.0,,281.6,1294.0
2000,63,125.0,Mason,8,Central,Mostly Rural,77.5,16009,,96.0,282.0,,599.7,1761.5
2000,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15127,,128.0,306.0,,846.2,2022.9
2000,65,129.0,Menard,8,Central,Mostly Rural,75.7,12493,,24.0,121.0,,192.1,968.5
2000,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16950,,92.0,281.0,,542.8,1657.8
2000,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,27763,,117.0,481.0,,421.4,1732.5
2000,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30625,,149.0,764.0,,486.5,2494.7
2000,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36617,,141.0,800.0,,385.1,2184.8
2000,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14319,,87.0,204.0,,607.6,1424.7
2000,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51161,,193.0,927.0,,377.2,1811.9
2000,72,143.0,Peoria,10,Central,Mostly Urban,14.6,183166,,1228.0,3544.0,,670.4,1934.9
2000,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23061,,177.0,325.0,,767.5,1409.3
2000,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16371,,71.0,237.0,,433.7,1447.7
2000,75,149.0,Pike,8,Central,Mostly Rural,72.3,17335,,88.0,248.0,,507.6,1430.6
2000,76,151.0,Pope,1,Southern,Completely Rural,100.0,4418,,36.0,113.0,,814.8,2557.7
2000,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7324,,98.0,182.0,,1338.1,2485.0
2000,78,155.0,Putnam,10,Central,Completely Rural,100.0,6075,,12.0,144.0,,197.5,2370.4
2000,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33897,,215.0,648.0,,634.3,1911.7
2000,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16242,,164.0,331.0,,1009.7,2037.9
2000,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,149143,,1057.0,2566.0,,708.7,1720.5
2000,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,256208,,1441.0,9156.0,,562.4,3573.7
2000,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26631,,334.0,499.0,,1254.2,1873.8
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189093,,1259.0,3425.0,,665.8,1811.3
2000,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7189,,71.0,181.0,,987.6,2517.7
2000,86,171.0,Scott,7,Central,Completely Rural,100.0,5539,,40.0,52.0,,722.2,938.8
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22831,,104.0,450.0,,455.5,1971.0
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,6320,,15.0,83.0,,237.3,1313.3
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48882,,443.0,1454.0,,906.3,2974.5
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128494,,670.0,1990.0,,521.4,1548.7
2000,91,181.0,Union,1,Southern,Mostly Rural,65.9,18256,,174.0,366.0,,953.1,2004.8
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,83796,,568.0,972.0,,677.8,1160.0
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12903,,131.0,281.0,,1015.3,2177.8
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,18683,,143.0,428.0,,765.4,2290.9
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15163,,79.0,159.0,,521.0,1048.6
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17124,,203.0,244.0,,1185.5,1424.9
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,15328,,171.0,378.0,,1115.6,2466.1
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60631,,482.0,901.0,,795.0,1486.0
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,508038,,2185.0,4831.0,,430.1,950.9
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61265,,418.0,1099.0,,682.3,1793.8
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,278989,,3272.0,11004.0,,1172.8,3944.2
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35484,,208.0,401.0,,586.2,1130.1
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,68040,,473.0,610.0,,695.2,896.5
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9443,,115.0,129.0,,1217.8,1366.1
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17608,,125.0,267.0,,709.9,1516.4
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,43187,,203.0,946.0,,470.0,2190.5
2001,5,9.0,Brown,8,Central,Mostly Urban,41.1,6935,,27.0,154.0,,389.3,2220.6
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35163,,77.0,792.0,,219.0,2252.4
2001,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5042,,37.0,145.0,,733.8,2875.8
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16441,,103.0,374.0,,626.5,2274.8
2001,9,17.0,Cass,8,Central,Mostly Rural,52.1,13670,,139.0,289.0,,1016.8,2114.1
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,181346,,2347.0,1830.0,,1294.2,1009.1
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,35152,,145.0,419.0,,412.5,1192.0
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16873,,124.0,364.0,,734.9,2157.3
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14221,,87.0,210.0,,611.8,1476.7
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35630,,179.0,431.0,,502.4,1209.7
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,52309,,768.0,1280.0,,1468.2,2447.0
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5376559,,41699.0,258312.0,,775.6,4804.4
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20299,,193.0,503.0,,950.8,2478.0
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11149,,85.0,210.0,,762.4,1883.6
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,90838,,757.0,2132.0,,833.4,2347.0
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16726,,151.0,469.0,,902.8,2804.0
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19916,,91.0,192.0,,456.9,964.0
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,914228,,3426.0,9733.0,,374.7,1064.6
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19560,,319.0,433.0,,1630.9,2213.7
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6854,,66.0,109.0,,962.9,1590.3
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34358,,296.0,568.0,,861.5,1653.2
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21512,,237.0,419.0,,1101.7,1947.8
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,14143,,82.0,226.0,,579.8,1598.0
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38784,,332.0,554.0,,856.0,1428.4
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37847,,245.0,1004.0,,647.3,2652.8
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6306,,80.0,67.0,,1268.6,1062.5
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,14592,,105.0,268.0,,719.6,1836.6
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38195,,140.0,1217.0,,366.5,3186.3
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8492,,64.0,136.0,,753.7,1601.5
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19938,,150.0,317.0,,752.3,1589.9
2001,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4762,,44.0,50.0,,924.0,1050.0
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8181,,73.0,229.0,,892.3,2799.2
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,50561,,380.0,917.0,,751.6,1813.7
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30938,,145.0,684.0,,468.7,2210.9
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59354,,687.0,1006.0,,1157.5,1694.9
2001,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10037,,68.0,137.0,,677.5,1364.9
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40008,,624.0,581.0,,1559.7,1452.2
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21708,,220.0,727.0,,1013.5,3349.0
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22391,,154.0,521.0,,687.8,2326.8
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13020,,158.0,149.0,,1213.5,1144.4
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,423822,,3518.0,7469.0,,830.1,1762.3
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,104816,,707.0,2862.0,,674.5,2730.5
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,58093,,416.0,1251.0,,716.1,2153.4
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,55166,,607.0,1224.0,,1100.3,2218.8
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,660454,,4357.0,9489.0,,659.7,1436.7
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111976,,512.0,2536.0,,457.2,2264.8
2001,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15271,,148.0,447.0,,969.2,2927.1
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35913,,326.0,812.0,,907.7,2261.0
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39634,,271.0,864.0,,683.8,2179.9
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,,226.0,690.0,,731.9,2234.5
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32800,,187.0,738.0,,570.1,2250.0
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,269976,,2901.0,4142.0,,1074.5,1534.2
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,152622,,1432.0,2337.0,,938.3,1531.2
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,113307,,1664.0,1546.0,,1468.6,1364.4
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48829,,293.0,906.0,,600.1,1855.5
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,260460,,3359.0,10029.0,,1289.6,3850.5
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41365,,418.0,828.0,,1010.5,2001.7
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,12920,,60.0,188.0,,464.4,1455.1
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,15966,,124.0,208.0,,776.7,1302.8
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15022,,177.0,319.0,,1178.3,2123.6
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,12482,,19.0,97.0,,152.2,777.1
2001,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16898,,104.0,299.0,,615.5,1769.4
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28373,,172.0,458.0,,606.2,1614.2
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30454,,239.0,719.0,,784.8,2360.9
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36293,,143.0,814.0,,394.0,2242.9
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14274,,97.0,208.0,,679.6,1457.2
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51620,,187.0,887.0,,362.3,1718.3
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182235,,1251.0,3137.0,,686.5,1721.4
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23019,,226.0,348.0,,981.8,1511.8
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16324,,82.0,246.0,,502.3,1507.0
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,17166,,105.0,267.0,,611.7,1555.4
2001,76,151.0,Pope,1,Southern,Completely Rural,100.0,4331,,65.0,81.0,,1500.8,1870.2
2001,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7181,,186.0,300.0,,2590.2,4177.7
2001,78,155.0,Putnam,10,Central,Completely Rural,100.0,6062,,25.0,135.0,,412.4,2227.0
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34005,,228.0,581.0,,670.5,1708.6
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16072,,173.0,368.0,,1076.4,2289.7
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148641,,1109.0,2226.0,,746.1,1497.6
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,255922,,1590.0,9266.0,,621.3,3620.6
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26370,,367.0,744.0,,1391.7,2821.4
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,190303,,1210.0,3882.0,,635.8,2039.9
2001,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7031,,26.0,126.0,,369.8,1792.1
2001,86,171.0,Scott,7,Central,Completely Rural,100.0,5511,,50.0,76.0,,907.3,1379.1
2001,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22613,,164.0,456.0,,725.2,2016.5
